"0.0834673963944735	435.709698368307",,,,
"0.0893162624599005	435.823709064766",,,,
"0.094725507873351	435.937724085613",,,,
"0.0984527264444565	436.051743429573",,,,
"0.107550962546232	436.165767095375",,,,
"0.0991408283345067	436.279795081745",,,,
"0.113285144963317	436.393827387409",,,,
"0.100249436935143	436.507864011095",,,,
"0.0907689220055622	436.62190495153",,,,
"0.0948210775803024	436.73595020744",,,,
"0.10942412880248	436.849999777552",,,,
"0.109691723981944	436.964053660593",,,,
"0.102428426253636	437.07811185529",,,,
"0.10539108716913	437.19217436037",,,,
"0.114661348743418	437.30624117456",,,,
"0.103861971857907	437.420312296586",,,,
"0.106155644824741	437.534387725175",,,,
"0.10139627341856	437.648467459055",,,,
"0.11282641036995	437.762551496951",,,,
"0.126397308757052	437.876639837592",,,,
"0.109978433102798	437.990732479703",,,,
"0.108965394209113	438.104829422012",,,,
"0.120548442691625	438.218930663245",,,,
"0.116649198648007	438.333036202129",,,,
"0.108850710560771	438.447146037392",,,,
"0.114508437212295	438.56126016776",,,,
"0.129723134558962	438.675378591959",,,,
"0.117681351483083	438.789501308718",,,,
"0.117107933241374	438.903628316762",,,,
"0.117413756303619	439.017759614818",,,,
"0.125116674683903	439.131895201613",,,,
"0.138706687012395	439.246035075875",,,,
"0.113094005549414	439.36017923633",,,,
"0.120357303277722	439.474327681704",,,,
"0.119592745622111	439.588480410726",,,,
"0.13901251007464	439.70263742212",,,,
"0.122306925299531	439.816798714616",,,,
"0.143771881480821	439.930964286938",,,,
"0.13834352212598	440.045134137815",,,,
"0.138305294243199	440.159308265972",,,,
"0.125995915987856	440.273486670137",,,,
"0.134195796844288	440.387669349037",,,,
"0.148531252887002	440.501856301399",,,,
"0.139891751378593	440.616047525949",,,,
"0.131424275342697	440.730243021414",,,,
"0.129187944200034	440.844442786521",,,,
"0.147040365458559	440.958646819997",,,,
"0.145434794381775	441.072855120569",,,,
"0.140274030206399	441.187067686964",,,,
"0.159808478307269	441.301284517908",,,,
"0.146046440506265	441.415505612129",,,,
"0.145358338616214	441.529730968352",,,,
"0.147996062528074	441.643960585306",,,,
"0.137254027466734	441.758194461717",,,,
"0.161108226321809	441.872432596311",,,,
"0.148187201941976	441.986674987816",,,,
"0.163631266585326	442.100921634959",,,,
"0.146275807802948	442.215172536466",,,,
"0.16386063388201	442.329427691064",,,,
"0.163535696878375	442.44368709748",,,,
"0.153195054586231	442.557950754441",,,,
"0.159770250424489	442.672218660674",,,,
"0.162694683457202	442.786490814905",,,,
"0.171143045551708	442.900767215862",,,,
"0.156425310681189	443.015047862271",,,,
"0.153252396410402	443.129332752859",,,,
"0.177546215917453	443.243621886353",,,,
"0.176494949140988	443.357915261481",,,,
"0.181636599374974	443.472212876968",,,,
"0.168123042812043	443.586514731541",,,,
"0.179897230708458	443.700820823928",,,,
"0.183203942568977	443.815131152855",,,,
"0.175864189075108	443.929445717049",,,,
"0.169652158123266	444.043764515238",,,,
"0.185688754949714	444.158087546147",,,,
"0.18943508746221	444.272414808504",,,,
"0.178501912986967	444.386746301035",,,,
"0.19012318935226	444.501082022468",,,,
"0.177909380803869	444.615421971529",,,,
"0.189358631696649	444.729766146945",,,,
"0.184866855469932	444.844114547444",,,,
"0.190046733586699	444.958467171751",,,,
"0.200387375878843	445.072824018593",,,,
"0.198915602391791	445.187185086698",,,,
"0.180604446539899	445.301550374793",,,,
"0.180642674422679	445.415919881604",,,,
"0.210039916280937	445.530293605858",,,,
"0.199221425454036	445.644671546282",,,,
"0.190448126355895	445.759053701602",,,,
"0.192952052678022	445.873440070547",,,,
"0.199431678809329	445.987830651842",,,,
"0.213518653613968	446.102225444214",,,,
"0.202719276728458	446.21662444639",,,,
"0.201018135944722	446.331027657098",,,,
"0.20489826604695	446.445435075063",,,,
"0.210842701819329	446.559846699013",,,,
"0.197424714963349	446.674262527675",,,,
"0.19750117072891	446.788682559775",,,,
"0.2089313076803	446.903106794041",,,,
"0.219749798507201	447.017535229199",,,,
"0.210575106639865	447.131967863976",,,,
"0.211721943123282	447.246404697099",,,,
"0.2217185344704	447.360845727294",,,,
"0.223343219488575	447.475290953289",,,,
"0.207077255365443	447.589740373811",,,,
"0.221546508997888	447.704193987586",,,,
"0.216576884236414	447.818651793341",,,,
"0.223304991605794	447.933113789803",,,,
"0.20961940957035	448.047579975699",,,,
"0.218144227430417	448.162050349756",,,,
"0.219214608148273	448.2765249107",,,,
"0.224260688675308	448.391003657259",,,,
"0.210575106639865	448.505486588159",,,,
"0.212715868075577	448.619973702127",,,,
"0.218870557203248	448.73446499789",,,,
"0.22838930001561	448.848960474175",,,,
"0.214034730031506	448.963460129709",,,,
"0.209772321101473	449.077963963218",,,,
"0.223782840140551	449.19247197343",,,,
"0.231160821517201	449.306984159071",,,,
"0.204955607871121	449.421500518868",,,,
"0.222808029129647	449.536021051548",,,,
"0.21493308527685	449.650545755838",,,,
"0.217570809188709	449.765074630464",,,,
"0.220877521049228	449.879607674155",,,,
"0.211358778236866	449.994144885635",,,,
"0.224623853561724	450.108686263633",,,,
"0.221087774404521	450.223231806875",,,,
"0.21093827152628	450.337781514087",,,,
"0.20487915210556	450.452335383998",,,,
"0.203999910801607	450.566893415333",,,,
"0.218717645672126	450.68145560682",,,,
"0.200559401351356	450.796021957185",,,,
"0.198800918743449	450.910592465156",,,,
"0.210670676346816	451.025167129458",,,,
"0.209466498039228	451.139745948819",,,,
"0.199584590340451	451.254328921966",,,,
"0.191575848897922	451.368916047626",,,,
"0.210422195108742	451.483507324525",,,,
"0.208319661555811	451.598102751391",,,,
"0.191824330135996	451.71270232695",,,,
"0.195379523234589	451.827306049929",,,,
"0.197329145256398	451.941913919055",,,,
"0.191480279190971	452.056525933054",,,,
"0.187963313975158	452.171142090654",,,,
"0.177049253441306	452.285762390582",,,,
"0.201897377248676	452.400386831564",,,,
"0.194366484340904	452.515015412327",,,,
"0.187829516385426	452.629648131598",,,,
"0.179209128818408	452.744284988104",,,,
"0.189970277821138	452.858925980572",,,,
"0.181483687843852	452.973571107728",,,,
"0.175596593895644	453.0882203683",,,,
"0.173666085815226	453.202873761014",,,,
"0.179151786994237	453.317531284597",,,,
"0.176208240020133	453.432192937776",,,,
"0.168180384636214	453.546858719278",,,,
"0.164204684827035	453.66152862783",,,,
"0.176762544320452	453.776202662159",,,,
"0.180986725367704	453.89088082099",,,,
"0.167530510628944	454.005563103052",,,,
"0.166001395317721	454.120249507072",,,,
"0.176800772203232	454.234940031775",,,,
"0.177775583214137	454.349634675889",,,,
"0.163669494468107	454.46433343814",,,,
"0.16726291544948	454.579036317257",,,,
"0.173226465163249	454.693743311964",,,,
"0.164109115120083	454.80845442099",,,,
"0.15514467660804	454.923169643061",,,,
"0.15113074891608	455.037888976904",,,,
"0.162388860394958	455.152612421246",,,,
"0.16523683766211	455.267339974813",,,,
"0.148110746176415	455.382071636333",,,,
"0.154533030483551	455.496807404532",,,,
"0.159693794658928	455.611547278138",,,,
"0.160687719611222	455.726291255876",,,,
"0.152564294520352	455.841039336475",,,,
"0.150977837384958	455.95579151866",,,,
"0.149467836015126	456.070547801159",,,,
"0.152812775758425	456.185308182699",,,,
"0.134845670851558	456.300072662005",,,,
"0.132571111826114	456.414841237806",,,,
"0.145587705912898	456.529613908829",,,,
"0.14841656923866	456.644390673798",,,,
"0.133737062250921	456.759171531443",,,,
"0.131825668111893	456.87395648049",,,,
"0.137942129356784	456.988745519664",,,,
"0.146581630865193	457.103538647695",,,,
"0.124657940090536	457.218335863307",,,,
"0.132055035408576	457.333137165228",,,,
"0.136795292873367	457.447942552185",,,,
"0.136240988573049	457.562752022905",,,,
"0.126741359702077	457.677565576115",,,,
"0.122842115658459	457.792383210541",,,,
"0.137903901474003	457.90720492491",,,,
"0.134425164140972	458.02203071795",,,,
"0.123147938720704	458.136860588386",,,,
"0.121408570054188	458.251694534947",,,,
"0.142070740697085	458.366532556358",,,,
"0.132857820946968	458.481374651346",,,,
"0.117337300538057	458.596220818639",,,,
"0.121962874354506	458.711071056964",,,,
"0.127391233709347	458.825925365046",,,,
"0.129149716317253	458.940783741614",,,,
"0.116878565944691	459.055646185393",,,,
"0.121121860933334	459.170512695111",,,,
"0.121313000347237	459.285383269495",,,,
"0.133278327657555	459.40025790727",,,,
"0.108028811080989	459.515136607166",,,,
"0.11955451773933	459.630019367907",,,,
"0.118292997607572	459.744906188221",,,,
"0.116802110179129	459.859797066835",,,,
"0.110188686458091	459.974692002476",,,,
"0.110341597989213	460.08959099387",,,,
"0.117069705358593	460.204494039745",,,,
"0.134386936258191	460.319401138827",,,,
"0.110456281637555	460.434312289843",,,,
"0.114470209329515	460.54922749152",,,,
"0.128041107716617	460.664146742584",,,,
"0.120433759043284	460.779070041764",,,,
"0.103498806971492	460.893997387785",,,,
"0.108621343264088	461.008928779374",,,,
"0.117834263014205	461.123864215258",,,,
"0.122765659892898	461.238803694165",,,,
"0.0983380427961148	461.35374721482",,,,
"0.0947637357561316	461.468694775951",,,,
"0.116381603468543	461.583646376285",,,,
"0.1087933687366	461.698602014548",,,,
"0.103995769447639	461.813561689468",,,,
"0.110915016230922	461.928525399771",,,,
"0.119344264384037	462.043493144183",,,,
"0.0992555119828484	462.158464921433",,,,
"0.102237286839733	462.273440730247",,,,
"0.118637048552597	462.388420569351",,,,
"0.112711726721609	462.503404437472",,,,
"0.0921068979028821	462.618392333338",,,,
"0.102332856546684	462.733384255675",,,,
"0.108181722612111	462.84838020321",,,,
"0.109041849974674	462.96338017467",,,,
"0.0947828496975219	463.078384168781",,,,
"0.098490954327237	463.193392184271",,,,
"0.103250325733418	463.308404219867",,,,
"0.111163497468996	463.423420274295",,,,
"0.0930625949723963	463.538440346282",,,,
"0.095394495822011	463.653464434555",,,,
"0.104206022802932	463.768492537841",,,,
"0.114336411739783	463.883524654866",,,,
"0.0953562679392304	463.998560784358",,,,
"0.090960061419465	464.113600925044",,,,
"0.106557037593937	464.228645075649",,,,
"0.118809074025109	464.343693234902",,,,
"0.0927185440273712	464.458745401529",,,,
"0.094859305463083	464.573801574257",,,,
"0.102829819022832	464.688861751812",,,,
"0.110532737403116	464.803925932922",,,,
"0.093177278620738	464.918994116313",,,,
"0.0893162624599005	465.034066300712",,,,
"0.10739805101511	465.149142484847",,,,
"0.101663868598024	465.264222667444",,,,
"0.0885708187456795	465.379306847229",,,,
"0.087462210145043	465.49439502293",,,,
"0.106442353945595	465.609487193273",,,,
"0.0982998149133342	465.724583356986",,,,
"0.0957003188842555	465.839683512795",,,,
"0.0899661364671702	465.954787659427",,,,
"0.101186020063267	466.069895795609",,,,
"0.107895013491257	466.185007920068",,,,
"0.0964266486570863	466.30012403153",,,,
"0.0880929702109223	466.415244128723",,,,
"0.0998671581073375	466.530368210373",,,,
"0.0984718403858468	466.645496275208",,,,
"0.0832762569805707	466.760628321953",,,,
"0.0903101874121953	466.875764349337",,,,
"0.108697799029649	466.990904356085",,,,
"0.102619565667538	467.106048340924",,,,
"0.0852641068851603	467.221196302583",,,,
"0.0800268869442223	467.336348239786",,,,
"0.0870799313172373	467.451504151262",,,,
"0.104339820392664	467.566664035736",,,,
"0.0888575278665337	467.681827891937",,,,
"0.0870225894930664	467.79699571859",,,,
"0.0898323388774382	467.912167514423",,,,
"0.106595265476718	468.027343278162",,,,
"0.0822823320282759	468.142523008535",,,,
"0.0803900518306377	468.257706704268",,,,
"0.0973823457266006	468.372894364087",,,,
"0.0902719595294148	468.488085986721",,,,
"0.0958532304153778	468.603281570895",,,,
"0.0859904366579911	468.718481115337",,,,
"0.0867741082549927	468.833684618773",,,,
"0.100440576349046	468.948892079931",,,,
"0.0807723306584434	469.064103497536",,,,
"0.0863344876030162	469.179318870317",,,,
"0.088742844218192	469.294538196999",,,,
"0.0909218335366844	469.40976147631",,,,
"0.0967133577779406	469.524988706977",,,,
"0.0971529784299171	469.640219887726",,,,
"0.0953753818806207	469.755455017284",,,,
"0.0960443698292806	469.870694094379",,,,
"0.0834673963944735	469.985937117736",,,,
"0.104492731923786	470.101184086083",,,,
"0.0874813240864332	470.216434998147",,,,
"0.0916672772509055	470.331689852654",,,,
"0.086391829427187	470.446948648332",,,,
"0.0860668924235522	470.562211383906",,,,
"0.0831806872736193	470.677478058105",,,,
"0.0893353764012908	470.792748669655",,,,
"0.0653091520737034	470.908023217283",,,,
"0.0712727017874721	471.023301699715",,,,
"0.0971912063126977	471.138584115679",,,,
"0.0888575278665337	471.253870463901",,,,
"0.0824161296180079	471.369160743108",,,,
"0.0711197902563498	471.484454952028",,,,
"0.0987203216239205	471.599753089386",,,,
"0.0909982893022456	471.71505515391",,,,
"0.0718843479119612	471.830361144326",,,,
"0.0785359995157802	471.945671059362",,,,
"0.0879400586798001	472.060984897745",,,,
"0.0940182920419105	472.1763026582",,,,
"0.0749808064171873	472.291624339456",,,,
"0.0785742273985607	472.406949940238",,,,
"0.0823205599110565	472.522279459275",,,,
"0.0897367691704868	472.637612895291",,,,
"0.0704699162490802	472.752950247016",,,,
"0.0847671444090129	472.868291513174",,,,
"0.0856081578301854	472.983636692494",,,,
"0.0910174032436359	473.098985783701",,,,
"0.0704125744249093	473.214338785524",,,,
"0.0745029578824302	473.329695696688",,,,
"0.0921451257856626	473.445056515921",,,,
"0.0969809529574046	473.560421241949",,,,
"0.0708521950768858	473.675789873499",,,,
"0.0821676483799342	473.791162409299",,,,
"0.0805620773031503	473.906538848075",,,,
"0.0885134769215086	474.021919188553",,,,
"0.0864682851927482	474.137303429461",,,,
"0.0779243533912911	474.252691569526",,,,
"0.0924127209651266	474.368083607474",,,,
"0.0840790425189626	474.483479542032",,,,
"0.0751337179483095	474.598879371927",,,,
"0.0872901846725304	474.714283095887",,,,
"0.10678640489062	474.829690712637",,,,
"0.0948019636389122	474.945102220904",,,,
"0.0871372731414081	475.060517619417",,,,
"0.0786697971055121	475.1759369069",,,,
"0.0871372731414081	475.291360082082",,,,
"0.0953753818806207	475.406787143689",,,,
"0.0787844807538539	475.522218090448",,,,
"0.0785359995157802	475.637652921086",,,,
"0.0888192999837532	475.753091634329",,,,
"0.0891633509287783	475.868534228905",,,,
"0.0743118184685273	475.98398070354",,,,
"0.0802562542409058	476.099431056962",,,,
"0.0903484152949759	476.214885287896",,,,
"0.0882458817420446	476.33034339507",,,,
"0.0781154928051939	476.445805377211",,,,
"0.0747514391205038	476.561271233046",,,,
"0.0944387987524968	476.676740961301",,,,
"0.0878636029142389	476.792214560704",,,,
"0.0790903038160984	476.90769202998",,,,
"0.0804856215375892	477.023173367858",,,,
"0.0912658844817096	477.138658573064",,,,
"0.0889722115148754	477.254147644324",,,,
"0.0923362651995655	477.369640580366",,,,
"0.0806385330687114	477.485137379916",,,,
"0.0915908214853444	477.600638041702",,,,
"0.0923553791409558	477.71614256445",,,,
"0.0993701956311901	477.831650946886",,,,
"0.0864873991341385	477.947163187739",,,,
"0.0913041123644901	478.062679285734",,,,
"0.0929287973826643	478.178199239599",,,,
"0.084843600174574	478.293723048061",,,,
"0.0794725826439041	478.409250709845",,,,
"0.0950313309355956	478.52478222368",,,,
"0.107474506780671	478.640317588292",,,,
"0.0796254941750264	478.755856802407",,,,
"0.0793770129369527	478.871399864754",,,,
"0.09331107621047	478.986946774058",,,,
"0.0982615870305536	479.102497529046",,,,
"0.0818235974349091	479.218052128445",,,,
"0.0920495560787112	479.333610570983",,,,
"0.101243361887438	479.449172855385",,,,
"0.100325892700704	479.56473898038",,,,
"0.0873857543794818	479.680308944693",,,,
"0.0914187960128318	479.795882747051",,,,
"0.0938271526280077	479.911460386182",,,,
"0.0960443698292806	480.027041860812",,,,
"0.0846524607606712	480.142627169669",,,,
"0.0836203079255958	480.258216311478",,,,
"0.107722988018744	480.373809284967",,,,
"0.11145020658985	480.489406088862",,,,
"0.091495251778393	480.605006721891",,,,
"0.0870799313172373	480.720611182781",,,,
"0.0970382947815754	480.836219470257",,,,
"0.100899310942413	480.951831583048",,,,
"0.0847480304676226	481.06744751988",,,,
"0.0800651148270029	481.183067279479",,,,
"0.112501473366315	481.298690860573",,,,
"0.105792479938326	481.414318261889",,,,
"0.0925847464376392	481.529949482152",,,,
"0.100153867228192	481.645584520091",,,,
"0.0974588014921617	481.761223374432",,,,
"0.103231211792028	481.876866043902",,,,
"0.108047925022379	481.992512527228",,,,
"0.101702096480805	482.108162823136",,,,
"0.103556148795662	482.223816930354",,,,
"0.120147049922429	482.339474847608",,,,
"0.0928714555584934	482.455136573625",,,,
"0.102466654136416	482.570802107132",,,,
"0.109653496099163	482.686471446856",,,,
"0.0986056379755788	482.802144591524",,,,
"0.0999627278142889	482.917821539862",,,,
"0.0969618390160143	483.033502290598",,,,
"0.114202614150051	483.149186842458",,,,
"0.112367675776584	483.264875194169",,,,
"0.099026144686165	483.380567344459",,,,
"0.0939609502177396	483.496263292053",,,,
"0.100134753286802	483.611963035678",,,,
"0.128021993775226	483.727666574062",,,,
"0.0982807009719439	483.843373905932",,,,
"0.10002006963846	483.959085030014",,,,
"0.112291220011022	484.074799945035",,,,
"0.115005399688443	484.190518649722",,,,
"0.0970191808401852	484.306241142802",,,,
"0.0955091794703527	484.421967423001",,,,
"0.115311222750687	484.537697489047",,,,
"0.114107044443099	484.653431339667",,,,
"0.118637048552597	484.769168973586",,,,
"0.103728174268175	484.884910389533",,,,
"0.108525773557136	485.000655586234",,,,
"0.115731729461274	485.116404562415",,,,
"0.120739582105528	485.232157316804",,,,
"0.113590968025562	485.347913848128",,,,
"0.125632751101441	485.463674155113",,,,
"0.121809962823384	485.579438236486",,,,
"0.0996569047520444	485.695206090974",,,,
"0.116305147702982	485.810977717304",,,,
"0.117394642362228	485.926753114203",,,,
"0.128098449540788	486.042532280398",,,,
"0.115999324640738	486.158315214615",,,,
"0.101855008011927	486.274101915581",,,,
"0.127257436119615	486.389892382023",,,,
"0.125154902566684	486.505686612669",,,,
"0.109882863395847	486.621484606244",,,,
"0.109347673036919	486.737286361477",,,,
"0.119478061973769	486.853091877092",,,,
"0.123071482955143	486.968901151819",,,,
"0.104358934334054	487.084714184382",,,,
"0.113285144963317	487.20053097351",,,,
"0.121274772464456	487.316351517929",,,,
"0.117012363534423	487.432175816365",,,,
"0.130239210976499	487.548003867547",,,,
"0.111201725351776	487.6638356702",,,,
"0.129417311496717	487.779671223051",,,,
"0.141306183041474	487.895510524828",,,,
"0.110876788348141	488.011353574256",,,,
"0.125862118398124	488.127200370064",,,,
"0.124180091555779	488.243050910978",,,,
"0.13297250459531	488.358905195724",,,,
"0.123721356962412	488.47476322303",,,,
"0.116419831351324	488.590624991622",,,,
"0.137712762060101	488.706490500228",,,,
"0.150480874908811	488.822359747574",,,,
"0.121981988295897	488.938232732386",,,,
"0.130621489804305	489.054109453393",,,,
"0.134654531437655	489.16998990932",,,,
"0.139471244668007	489.285874098894",,,,
"0.123797812727974	489.401762020843",,,,
"0.119172238911525	489.517653673894",,,,
"0.14239567770072	489.633549056772",,,,
"0.134578075672094	489.749448168205",,,,
"0.126741359702077	489.865351006921",,,,
"0.128843893255009	489.981257571644",,,,
"0.134730987203216	490.097167861104",,,,
"0.142911754118258	490.213081874025",,,,
"0.129340855731156	490.328999609136",,,,
"0.127735284654372	490.444921065163",,,,
"0.142147196462647	490.560846240833",,,,
"0.141382638807035	490.676775134873",,,,
"0.127525031299079	490.792707746009",,,,
"0.130048071562597	490.908644072969",,,,
"0.137827445708442	491.024584114479",,,,
"0.135610228507169	491.140527869266",,,,
"0.133794404075092	491.256475336057",,,,
"0.150672014322713	491.37242651358",,,,
"0.153042143055109	491.488381400559",,,,
"0.133163644009213	491.604339995724",,,,
"0.137330483232295	491.7203022978",,,,
"0.147365302462194	491.836268305514",,,,
"0.142089854638476	491.952238017594",,,,
"0.134081113195947	492.068211432765",,,,
"0.130793515276818	492.184188549756",,,,
"0.146142010213216	492.300169367292",,,,
"0.152965687289548	492.416153884101",,,,
"0.134386936258191	492.532142098909",,,,
"0.139108079781591	492.648134010443",,,,
"0.15243049693062	492.764129617431",,,,
"0.150939609502177	492.880128918599",,,,
"0.133316555540335	492.996131912673",,,,
"0.137101115935612	493.112138598381",,,,
"0.158317590878827	493.22814897445",,,,
"0.151513027743886	493.344163039606",,,,
"0.149678089370419	493.460180792576",,,,
"0.141420866689816	493.576202232088",,,,
"0.165045698248207	493.692227356868",,,,
"0.156004803970603	493.808256165642",,,,
"0.143982134836114	493.924288657138",,,,
"0.152774547875645	494.040324830082",,,,
"0.161605188797956	494.156364683202",,,,
"0.155679866966968	494.272408215225",,,,
"0.139088965840201	494.388455424876",,,,
"0.145224541026482	494.504506310883",,,,
"0.152602522403132	494.620560871973",,,,
"0.155182904490821	494.736619106873",,,,
"0.140159346558057	494.852681014309",,,,
"0.140656309034204	494.968746593009",,,,
"0.158451388468559	495.084815841698",,,,
"0.16256088586747	495.200888759105",,,,
"0.14975454513598	495.316965343956",,,,
"0.153539105531256	495.433045594978",,,,
"0.171238615258659	495.549129510897",,,,
"0.173417604577152	495.66521709044",,,,
"0.163631266585326	495.781308332335",,,,
"0.156597336153702	495.897403235309",,,,
"0.164300254533986	496.013501798087",,,,
"0.173570516108274	496.129604019397",,,,
"0.150232393670737	496.245709897966",,,,
"0.154934423252747	496.361819432521",,,,
"0.161452277266834	496.477932621788",,,,
"0.167415826980603	496.594049464494",,,,
"0.159043920651658	496.710169959367",,,,
"0.157935312051021	496.826294105132",,,,
"0.187217870260937	496.942421900518",,,,
"0.16856266346402	497.05855334425",,,,
"0.166880636621675	497.174688435056",,,,
"0.156023917911993	497.290827171662",,,,
"0.171659121969246	497.406969552795",,,,
"0.17934292640814	497.523115577183",,,,
"0.162216834922445	497.639265243552",,,,
"0.157457463516264	497.755418550628",,,,
"0.17060785519278	497.871575497139",,,,
"0.184350779052394	497.987736081812",,,,
"0.164835444892914	498.103900303373",,,,
"0.201878263307285	498.22006816055",,,,
"0.174564441060569	498.336239652068",,,,
"0.178310773573065	498.452414776656",,,,
"0.162694683457202	498.568593533039",,,,
"0.180222167712093	498.684775919945",,,,
"0.176896341910184	498.800961936101",,,,
"0.185688754949714	498.917151580233",,,,
"0.18068090230546	499.033344851068",,,,
"0.169518360533534	499.149541747334",,,,
"0.174564441060569	499.265742267756",,,,
"0.178501912986967	499.381946411062",,,,
"0.162732911339983	499.498154175979",,,,
"0.170779880665293	499.614365561233",,,,
"0.170971020079195	499.730580565552",,,,
"0.183280398334539	499.846799187662",,,,
"0.167606966394505	499.96302142629",,,,
"0.191728760429044	500.079247280163",,,,
"0.182630524327269	500.195476748008",,,,
"0.180298623477654	500.311709828551",,,,
"0.170684310958341	500.42794652052",,,,
"0.17936204034953	500.544186822641",,,,
"0.183165714686197	500.660430733642",,,,
"0.192990280560803	500.776678252248",,,,
"0.180203053770703	500.892929377187",,,,
"0.174564441060569	501.009184107187",,,,
"0.181483687843852	501.125442440972",,,,
"0.195245725644857	501.241704377272",,,,
"0.177011025558525	501.357969914811",,,,
"0.178482799045577	501.474239052318",,,,
"0.186243059250033	501.590511788519",,,,
"0.191040658538994	501.70678812214",,,,
"0.17796672262804	501.82306805191",,,,
"0.185344704004689	501.939351576554",,,,
"0.194213572809781	502.055638694799",,,,
"0.193601926685292	502.171929405373",,,,
"0.188861669220502	502.288223707002",,,,
"0.17731684862077	502.404521598413",,,,
"0.197998133205058	502.520823078332",,,,
"0.202738390669848	502.637128145488",,,,
"0.1894542014036	502.753436798606",,,,
"0.190276100883383	502.869749036413",,,,
"0.191499393132361	502.986064857637",,,,
"0.191881671960167	503.102384261004",,,,
"0.187963313975158	503.218707245241",,,,
"0.185841666480837	503.335033809075",,,,
"0.192932938736632	503.451363951232",,,,
"0.195551548707101	503.56769767044",,,,
"0.194290028575342	503.684034965425",,,,
"0.190467240297285	503.800375834915",,,,
"0.19413711704422	503.916720277636",,,,
"0.200043324933818	504.033068292314",,,,
"0.181254320547168	504.149419877678",,,,
"0.191327367659848	504.265775032453",,,,
"0.202585479138726	504.382133755367",,,,
"0.199794843695744	504.498496045146",,,,
"0.191747874370435	504.614861900517",,,,
"0.188861669220502	504.731231320207",,,,
"0.19482521893427	504.847604302944",,,,
"0.213098146903382	504.963980847453",,,,
"0.184503690583517	505.080360952461",,,,
"0.198915602391791	505.196744616697",,,,
"0.197157119783885	505.313131838885",,,,
"0.204324847805242	505.429522617754",,,,
"0.200788768648039	505.54591695203",,,,
"0.192340406553533	505.66231484044",,,,
"0.205108519402243	505.77871628171",,,,
"0.211874854654404	505.895121274568",,,,
"0.205490798230049	506.011529817741",,,,
"0.209887004749814	506.127941909955",,,,
"0.203674973797972	506.244357549937",,,,
"0.211874854654404	506.360776736414",,,,
"0.194423826165074	506.477199468114",,,,
"0.194022433395878	506.593625743761",,,,
"0.215525617459948	506.710055562085",,,,
"0.230377149920199	506.826488921811",,,,
"0.202776618552629	506.942925821666",,,,
"0.211072069116012	507.059366260377",,,,
"0.219826254272762	507.175810236672",,,,
"0.215353591987436	507.292257749276",,,,
"0.210001688398156	507.408708796917",,,,
"0.19818927261896	507.525163378321",,,,
"0.229306769202343	507.641621492216",,,,
"0.209734093218692	507.758083137329",,,,
"0.202681048845677	507.874548312385",,,,
"0.209007763445861	507.991017016112",,,,
"0.21359510937953	508.107489247237",,,,
"0.215430047752997	508.223965004487",,,,
"0.202986871907922	508.340444286589",,,,
"0.202642820962897	508.456927092269",,,,
"0.217035618829781	508.573413420254",,,,
"0.220896634990618	508.689903269271",,,,
"0.207708015431322	508.806396638047",,,,
"0.207249280837955	508.922893525309",,,,
"0.221431825349546	509.039393929784",,,,
"0.225904487634873	509.155897850198",,,,
"0.219711570624421	509.272405285279",,,,
"0.212983463255041	509.388916233753",,,,
"0.216079921760267	509.505430694347",,,,
"0.217341441892025	509.621948665788",,,,
"0.209313586508106	509.738470146802",,,,
"0.212142449833868	509.854995136118",,,,
"0.222655117598524	509.97152363246",,,,
"0.224681195385895	510.088055634558",,,,
"0.223649042550819	510.204591141136",,,,
"0.21225713348221	510.321130150923",,,,
"0.23379854542906	510.437672662644",,,,
"0.229899301385442	510.554218675027",,,,
"0.22104954652174	510.670768186799",,,,
"0.213403969965627	510.787321196686",,,,
"0.226038285224605	510.903877703416",,,,
"0.23916956295973	511.020437705715",,,,
"0.221470053232327	511.137001202309",,,,
"0.220514356162813	511.253568191927",,,,
"0.233664747839328	511.370138673295",,,,
"0.231218163341372	511.486712645139",,,,
"0.224413600206431	511.603290106186",,,,
"0.225445753041506	511.719871055164",,,,
"0.230721200865224	511.836455490799",,,,
"0.225216385744823	511.953043411818",,,,
"0.221603850822059	512.069634816948",,,,
"0.224757651151456	512.186229704916",,,,
"0.23377943148767	512.302828074448",,,,
"0.241100071040149	512.419429924272",,,,
"0.222463978184622	512.536035253114",,,,
"0.221737648411791	512.652644059701",,,,
"0.240278171560367	512.76925634276",,,,
"0.251593624863415	512.885872101018",,,,
"0.241749945047418	513.002491333201",,,,
"0.224987018448139	513.119114038038",,,,
"0.236684750578993	513.235740214253",,,,
"0.239475386021975	513.352369860575",,,,
"0.237296396703482	513.46900297573",,,,
"0.242476274820249	513.585639558445",,,,
"0.235404116505844	513.702279607447",,,,
"0.245591847266866	513.818923121462",,,,
"0.228695123077854	513.935570099218",,,,
"0.237525764000166	514.052220539442",,,,
"0.24251450270303	514.168874440859",,,,
"0.242954123355006	514.285531802198",,,,
"0.240163487912025	514.402192622185",,,,
"0.22705132411829	514.518856899546",,,,
"0.244865517494035	514.635524633009",,,,
"0.254938564606715	514.752195821301",,,,
"0.240087032146464	514.868870463148",,,,
"0.23311044353901	514.985548557277",,,,
"0.246356404922477	515.102230102415",,,,
"0.247847292350919	515.21891509729",,,,
"0.244693492021522	515.335603540627",,,,
"0.230759428748005	515.452295431153",,,,
